blackforge_id,source_ref,title,pipeline_stage,stage_primary,functional_category,functional_category_primary,domain_scope,domain_primary,execution_scope,execution_scope_v2,tier,activation_tier,audit_score,quality_score_v2,review_status,change_reason,tier_relaxation_reason
BF-CYB-S800-0890,S800-0890,Verificación de doble ciego,MATERIALIZAR,EVALUAR,trust_identity_access,evidence_verification,hybrid,cybersecurity,local_analysis,defensive_design,core,extended,83,45,approved_auto,stage_reclassified;category_reclassified;domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0320,M800-0320,Presupuesto de error,EVOLUCIONAR,EVOLUCIONAR,failure_resilience,failure_resilience,hybrid,cybersecurity,defensive_design,defensive_design,core,extended,71,45,approved_auto,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0710,S800-0710,Agente con identidad compuesta,EVOLUCIONAR,EVOLUCIONAR,trust_identity_access,agents_ai_devtools,hybrid,developer_tools,defensive_design,defensive_design,extended,extended,71,45,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0716,S800-0716,Agente amnésico,EVOLUCIONAR,EVOLUCIONAR,trust_identity_access,agents_ai_devtools,hybrid,developer_tools,defensive_design,defensive_design,extended,extended,71,45,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0767,S800-0767,Razonamiento de no identidad,EVOLUCIONAR,EVOLUCIONAR,trust_identity_access,trust_identity_access,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,71,45,approved_auto,domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-M800-0310,M800-0310,Simulación de desastre,MATERIALIZAR,MATERIALIZAR,experimentation_benchmarks,experimentation_benchmarks,hybrid,cybersecurity,local_analysis,local_analysis,core,extended,65,45,manual_review_recommended,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0956,R1000-0956,Prototipo adversarial,ATACAR,MATERIALIZAR,experimentation_benchmarks,experimentation_benchmarks,cybersecurity,cybersecurity,defensive_design,defensive_design,core,extended,70,45,manual_review_recommended,stage_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0200,R1000-0200,Recompensa por obsolescencia,ROMPER,ROMPER,agents_ai_devtools,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,63,45,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0921,R1000-0921,Futuro de vidas efímeras,ROMPER,ROMPER,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,extended,66,45,approved_auto,causal_axis_added;integration_contract_added,
BF-CYB-S800-0451,S800-0451,Incentivo invertido selectivo,DIVERGIR,ROMPER,failure_resilience,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,65,45,approved_auto,stage_reclassified;category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-L600-1543,L600-1543,Lente de extracción de modelo,CARTOGRAFIAR,CARTOGRAFIAR,agents_ai_devtools,agents_ai_devtools,developer_tools,cybersecurity,conceptual_only,conceptual_only,core,extended,61,44,manual_review_recommended,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0422,M800-0422,Reparabilidad primero,CARTOGRAFIAR,CARTOGRAFIAR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,extended,66,44,approved_auto,causal_axis_added;integration_contract_added,
BF-CYB-M800-0607,M800-0607,Sin estados nacionales,DESCOMPONER,DESCOMPONER,causal_state_transitions,causal_state_transitions,developer_tools,cybersecurity,defensive_design,defensive_design,extended,extended,70,44,manual_review_recommended,domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-M800-0710,M800-0710,Rituales compartidos,DIVERGIR,DIVERGIR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,extended,66,44,approved_auto,causal_axis_added;integration_contract_added,
BF-CYB-S800-0203,S800-0203,Puertas recíprocas,DIVERGIR,DIVERGIR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,extended,66,44,approved_auto,causal_axis_added;integration_contract_added,
BF-CYB-S800-0246,S800-0246,Puentes autoerosionables,DIVERGIR,DIVERGIR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,extended,66,44,approved_auto,causal_axis_added;integration_contract_added,
BF-CYB-S800-0402,S800-0402,Gobernanza por desgaste,DIVERGIR,DIVERGIR,agents_ai_devtools,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,61,44,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0404,S800-0404,Gobernanza por pares,DIVERGIR,DIVERGIR,governance_incentives,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,61,44,approved_auto,domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0405,S800-0405,Gobernanza por minoría,DIVERGIR,DIVERGIR,agents_ai_devtools,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,61,44,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0415,S800-0415,Gobernanza diferida,DIVERGIR,DIVERGIR,governance_incentives,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,61,44,approved_auto,domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0441,S800-0441,Consenso por desacuerdo mínimo,DIVERGIR,DIVERGIR,governance_incentives,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,61,44,approved_auto,domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0442,S800-0442,Consenso por diversidad máxima,DIVERGIR,DIVERGIR,agents_ai_devtools,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,63,44,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0444,S800-0444,Consenso por sacrificio,DIVERGIR,DIVERGIR,agents_ai_devtools,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,61,44,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0446,S800-0446,Consenso por ignorancia,DIVERGIR,DIVERGIR,trust_identity_access,governance_incentives,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,extended,66,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0449,S800-0449,Consenso por capas,DIVERGIR,DIVERGIR,governance_incentives,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,61,44,approved_auto,domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0461,S800-0461,Mercado de permisos,DIVERGIR,DIVERGIR,trust_identity_access,governance_incentives,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,extended,66,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0549,S800-0549,Canal de consenso residual,DIVERGIR,DIVERGIR,governance_incentives,governance_incentives,developer_tools,cybersecurity,defensive_design,defensive_design,extended,extended,66,44,approved_auto,domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0660,S800-0660,Sesgo de consenso,DIVERGIR,DIVERGIR,governance_incentives,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,61,44,approved_auto,domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0921,S800-0921,Trasplante geológico,DIVERGIR,DIVERGIR,failure_resilience,cross_domain_transfer,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,67,44,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0974,S800-0974,Trasplante de hardware,DIVERGIR,DIVERGIR,failure_resilience,cross_domain_transfer,hybrid,cybersecurity,defensive_design,defensive_design,extended,extended,67,44,approved_auto,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0403,R1000-0403,Confianza caducable,EVALUAR,EVALUAR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,70,44,approved_auto,causal_axis_added;integration_contract_added,
BF-CYB-R1000-0415,R1000-0415,Verificación continua,EVALUAR,EVALUAR,trust_identity_access,evidence_verification,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,70,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0416,R1000-0416,Verificación aleatoria,EVALUAR,EVALUAR,trust_identity_access,evidence_verification,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,70,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0417,R1000-0417,Verificación cruzada,EVALUAR,EVALUAR,trust_identity_access,evidence_verification,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,67,44,manual_review_recommended,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0418,R1000-0418,Verificación externa,EVALUAR,EVALUAR,trust_identity_access,evidence_verification,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,70,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0419,R1000-0419,Verificación recursiva,EVALUAR,EVALUAR,trust_identity_access,evidence_verification,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,70,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0422,R1000-0422,Verificación por consecuencias,EVALUAR,EVALUAR,trust_identity_access,evidence_verification,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,70,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0423,R1000-0423,Verificación por ausencia,EVALUAR,EVALUAR,trust_identity_access,evidence_verification,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,70,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0425,R1000-0425,Verificación escalonada,EVALUAR,EVALUAR,trust_identity_access,evidence_verification,cybersecurity,cybersecurity,local_analysis,local_analysis,extended,extended,70,44,approved_auto,category_reclassified;causal_axis_added;integration_contract_added,
BF-CYB-S800-0882,S800-0882,Auditoría por contradicciones,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0884,S800-0884,Auditoría por sorpresa,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0885,S800-0885,Auditoría por linaje,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0886,S800-0886,Auditoría por capacidad,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0887,S800-0887,Auditoría por no eventos,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0889,S800-0889,Auditoría por transferencia,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0892,S800-0892,Verificación cruzada asincrónica,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0896,S800-0896,Verificación por degradación deliberada,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,82,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0897,S800-0897,Verificación por recomposición,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0899,S800-0899,Verificación de olvido,MATERIALIZAR,EVALUAR,evidence_verification,evidence_verification,developer_tools,cybersecurity,local_analysis,local_analysis,core,extended,78,44,approved_auto,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0770,S800-0770,Aprendizaje por fallos vecinos,EVOLUCIONAR,EVOLUCIONAR,failure_resilience,failure_resilience,developer_tools,developer_tools,defensive_design,defensive_design,extended,extended,70,44,approved_auto,causal_axis_added;integration_contract_added,
BF-CYB-S800-0771,S800-0771,Aprendizaje por fallos lejanos,EVOLUCIONAR,EVOLUCIONAR,failure_resilience,failure_resilience,developer_tools,developer_tools,defensive_design,defensive_design,extended,extended,70,44,approved_auto,causal_axis_added;integration_contract_added,
BF-CYB-R1000-0400,R1000-0400,Rol vacío,ROMPER,ROMPER,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,extended,66,44,approved_auto,causal_axis_added;integration_contract_added,
